Series Name,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Equatorial Guinea,GNQ,7.24481278117999,-5.28237614245197,-11.2186329581718,-5.12653953910083,-7.56048296641313,-0.49623033542116,-3.59910556783997
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Eritrea,ERI,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Estonia,EST,2.5269968422229,3.10453816173666,5.53720572206693,4.12954359405775,4.0057853626942,0.222968114368285,7.28987141623108
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Eswatini,SWZ,2.53943251596982,-0.600027668513135,0.608414589851904,1.87161729344658,-0.984372121950415,-1.32693604185243,10.642239298105
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Ethiopia,ETH,10.2496979607503,9.50953385803746,9.27622147527276,6.97963158699409,8.18236201452613,6.09884297947461,5.70699920318528
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Faroe Islands,FRO,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Fiji,FJI,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Finland,FIN,0.537705752033006,2.27322499440056,2.77632664596513,1.49547291119754,1.32907212092277,-1.05167669241484,3.14698780493117
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,France,FRA,1.12630800361177,1.05837500020505,2.42749610118534,1.91443407071144,1.67760102170497,-8.3141644196734,8.28517367975712
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,French Polynesia,PYF,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Gabon,GAB,-0.0936347817263368,3.11022635066362,2.02064072041462,-2.46040542423516,0.228333020914178,5.209689596592,-23.5808831622907
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,"Gambia, The",GMB,3.92571754395254,2.44926729731476,4.87318416815958,7.36224614536903,6.33056218838858,0.737447814823227,2.89483407829401
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Georgia,GEO,1.99908031639382,0.447131859382495,4.38967294025272,5.94107067406728,4.32479656128659,-7.03399049606537,8.54357789899292
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Germany,DEU,1.7839481456738,2.4462751567746,2.57302435056815,1.94521604423406,1.05753227501089,-4.07078068367294,3.19520970636353
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Ghana,GHA,4.55744853189017,2.37399773585678,7.13104911123806,6.58863193775345,6.92977665114984,5.73853943814906,1.54715309883279
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Gibraltar,GIB,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Greece,GRC,-0.910711540106263,-0.893595299935654,1.08009141639074,1.06244817223416,2.09465430009932,-8.63033231021515,8.49427980853599
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Greenland,GRL,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Grenada,GRD,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Guam,GUM,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Guatemala,GTM,4.30631282143412,2.90597223062403,3.14769277059932,3.47268253502628,4.22623111532552,-1.78739905271999,7.58090065400798
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Guinea,GIN,5.61598693190885,10.704341805654,11.7454462185509,3.01339449849185,4.21879426398013,-0.345132231566083,1.64952797436901
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Guinea-Bissau,GNB,5.17634297165593,6.41884152519732,3.25013495384803,-2.706443941396,10.8624231998553,-2.75445958824773,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Guyana,GUY,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Haiti,HTI,2.51115302070166,1.89053960609084,2.56474489681536,1.57776857636946,-1.64979472357393,-3.48236575650287,-1.8883655284961
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Honduras,HND,4.81010130095045,3.66789834104706,5.7779395235317,2.20900437627844,2.66512176472719,-8.2611897610925,11.2662826778557
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,7.7390474140955
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Hungary,HUN,3.39399494753836,4.43470213575354,2.84525406034813,5.53977883696872,6.23457474354785,-4.32494867095966,6.35190923748799
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Iceland,ISL,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,India,IND,8.0189649014292,7.29946828977633,7.82374263624092,6.46746480233398,3.86089424366914,-6.96827414002354,8.42311827603039
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Indonesia,IDN,4.93857762601569,5.16767206072555,5.07001446587614,5.35449599811011,4.98490167753761,-1.65035343796622,3.58882391506245
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,"Iran, Islamic Rep.",IRN,-1.9070898456328,8.86569756117257,2.76461950273459,-1.90730471186463,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Iraq,IRQ,4.5830176398088,13.8810111195304,-1.76605169745478,2.57790360789758,5.74243829323824,-11.7342854837882,2.74641907164262
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Ireland,IRL,11.8737333101103,8.1032574467786,6.5516034683571,6.08265424458318,5.56771154918474,3.21071543591904,15.3388394541689
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Isle of Man,IMN,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Israel,ISR,2.21463351381772,4.46240118430765,4.69872003574923,4.52068754577186,3.64187198250295,-2.18902529478596,7.90339698061054
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Italy,ITA,0.0729122808562579,2.293898738926,1.94209837097907,1.47570167563831,0.229137430645451,-8.66366568857514,7.29300297165172
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Jamaica,JAM,-0.0776514813621247,0.175513478082181,2.42283425737466,0.89683909225802,1.93535370649876,-10.4316445427741,4.98407856472018
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Japan,JPN,1.82749279570611,0.343421965924691,1.87154512984362,0.680004787609406,-0.159368044338166,-4.7336292821641,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Jordan,JOR,2.48789840645398,2.35042449744174,2.75366839342863,1.96238072457531,2.40779004591396,-1.85935807294638,1.97009332763145
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Kazakhstan,KAZ,7.92808256289308,-3.52963175939956,2.07351500649075,1.3870661564205,4.10645180022109,3.60640995469821,-1.74383893544886
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Kenya,KEN,6.38565716095047,13.9943128751597,3.25549996533283,6.07310540087076,5.01916394398417,-0.383334906953579,7.76546515758419
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Kiribati,KIR,22.4512063641695,-12.2282199447572,8.15359117748019,2.61603807581854,11.2921698244361,-10.9674300674394,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,"Korea, Rep.",KOR,2.64792895432508,3.00433767039155,3.20449898947845,2.89732505674391,2.69149066346137,-0.696672244414373,4.38179059344299
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Kosovo,XKX,5.34286350293107,5.17136140892758,5.61854512283418,3.08678847125793,5.37002551025122,-5.1669327739889,10.1250050590902
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Kuwait,KWT,-0.939918308472485,2.63116796907347,-1.06272751712521,1.78216818220636,-0.551706680431437,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Kyrgyz Republic,KGZ,4.15967533831116,2.6402185547077,5.10440928902709,5.77790858924668,-2.4825152200336,-2.16474417241805,-2.38000094664005
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Lao PDR,LAO,7.31113869877184,6.90044041535194,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Latvia,LVA,3.26861434410365,2.69953675092222,3.19754411553571,2.54815929492449,2.70011443914436,-0.722613048636163,2.02688935398771
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Lebanon,LBN,0.575364871059975,0.854696877780967,2.14799108043016,-3.4820679699225,-7.95813872114324,-21.9007600634997,-7.0429298663863
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Lesotho,LSO,3.97360409253133,4.76001869025701,-3.48102828676063,-0.707947980495632,1.98548717057803,-8.26021339562362,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Liberia,LBR,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Libya,LBY,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Liechtenstein,LIE,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Lithuania,LTU,-0.500404682419088,2.52211547678607,4.22568058260211,4.59269245462089,4.19060486839382,0.597573670075221,5.08069342468005
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Luxembourg,LUX,-9.56451818963842,9.12425039997247,9.22222976225797,0.934639477356683,-3.09491896361169,0.473533621604787,4.3787611240536
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,"Macao SAR, China",MAC,-16.610543101148,0.333384310773681,8.65240867143446,5.7391232212594,-2.37569011475601,-38.6280123793079,2.83780419071566
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Madagascar,MDG,1.91349355421448,3.6286815738261,5.05782173600026,2.88826225483523,4.358546167653,-6.657339941782,5.44402461512313
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Malawi,MWI,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Malaysia,MYS,5.76213639525784,4.42574760186658,5.73093443955118,4.53055145203514,4.9438130359971,-4.93860529268969,2.34395934414384
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Maldives,MDV,4.55214339161284,7.44070073331233,7.46795487473958,7.11238148414368,6.57288727761059,-32.6856919566645,38.6929402284132
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Mali,MLI,6.63411964153977,5.30535448817638,4.79286531190954,5.13972767075582,3.61640791828985,-1.69200222507112,2.61297832984575
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Malta,MLT,9.10708698397696,-1.37239449004861,10.5514381370501,9.32071715377039,5.79179352479969,-9.68020973996447,12.9098733414121
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Marshall Islands,MHL,10.5671258910415,-0.477307340184865,1.04434083989176,2.94993349632146,8.86788924899655,-2.81584604908723,-5.86860615663838
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Mauritania,MRT,6.51503667033204,2.17864757952727,6.73915056187995,5.72136659773292,4.45292430979288,-1.0667340531524,2.05261925419997
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Mauritius,MUS,3.86578030542924,2.59223597673564,5.64350294973677,4.31455489311337,3.81565910938436,-14.94485033632,3.25336202202469
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Mexico,MEX,3.19542476077832,2.52616509081834,2.16742242160844,2.0629320287975,-0.440441290110613,-8.31960364653705,5.46273523608866
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Moldova,MDA,-2.98190233483605,4.11896961917112,4.92561215899356,3.3916585684709,4.13484024266728,-9.00386616254687,13.2001185664179
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Monaco,MCO,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Mongolia,MNG,2.48966926082052,1.302469785489,-2.15478949034171,14.1712817894137,3.02218092329467,-2.67662990691331,-6.33454908863715
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Montenegro,MNE,4.30699111513402,1.63613208364011,6.02809434735117,4.14257881097771,3.99846956868284,-14.8856446315342,13.0326915495184
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Morocco,MAR,4.78544618431449,0.678856352590216,4.90489902724829,3.10598485315148,2.87922301112596,-6.66120697544515,7.68773918969474
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Mozambique,MOZ,5.87514705653436,3.75358431780421,2.63785558180642,4.58778011898076,2.56785887314217,-1.50360112372348,2.33744532714309
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Myanmar,MMR,3.01676691181186,11.8066926578013,6.28090357321554,6.1651740952735,6.32900188916913,3.31300911123473,-17.4855244706847
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Namibia,NAM,4.68988077148602,-1.85804652574444,-0.920703873100479,-0.985139621890013,0.490933281986926,-5.96416397587454,1.00025846085148
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Nauru,NRU,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Nepal,NPL,3.90263839091209,0.311286063382155,8.73770541244888,7.23861674105638,7.08301616422737,-2.26459124470131,3.61231217604023
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Netherlands,NLD,1.94170220051795,0.736172255136822,4.25955678624175,3.1618508574702,0.257106932069306,-5.09778593981544,5.99430467702678
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,New Caledonia,NCL,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,New Zealand,NZL,4.52290017146974,3.84492724793495,2.92190330720561,3.5278032551231,3.4042828421144,-0.47182977140821,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Nicaragua,NIC,4.53293474936163,3.36348615899553,4.17816179089512,-3.0336402078923,-2.40976136658448,-5.21411842105398,11.074949709622
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Niger,NER,4.80759736887046,4.04873594297963,5.43980039864189,8.25475549389078,5.67568756639747,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Nigeria,NGA,3.55394002989328,-1.08910439107942,0.0784266511206795,0.526158128292948,3.48362971995397,-2.31935561134625,3.12430316281558
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,North Macedonia,MKD,2.41537432459697,1.7993745165286,1.10206054230993,2.55459408124037,3.41409531230828,-5.23866850863401,3.23435567173831
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Northern Mariana Islands,MNP,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Norway,NOR,2.79112037103704,1.14344503130783,1.7149846292704,1.32044065751545,-0.0128654957666043,-0.0698673393150671,4.7955102553354
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Oman,OMN,7.76666459424445,5.35711038901847,-1.04097720468501,-0.600493043437694,-2.28007121385892,-3.12672498655553,2.93451578296684
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Pakistan,PAK,4.64129115286956,5.49942894016453,4.66435192993184,6.10081154269038,2.2594287717961,-1.35986881920657,7.08938621252442
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Palau,PLW,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Panama,PAN,8.36618579695012,4.01693513958317,6.87625551611357,2.76554279841407,3.61141604186197,-14.7994697713014,10.5734714107679
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Papua New Guinea,PNG,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Paraguay,PRY,3.0207619273159,4.39040400886161,5.05477934783356,3.19615575979488,0.0093724129534678,-1.17417075747956,4.41812673935573
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Peru,PER,4.53854793666235,3.17451294414433,1.94572757113927,3.60773176061977,3.69547004666495,-10.0727901045801,7.80321670981665
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Philippines,PHL,6.21245210115073,6.76212479095011,6.81740651991849,5.87826993391405,5.42462024303639,-11.4464045391195,1.6852548955802
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Poland,POL,4.4100013861287,2.79811023077099,4.74120583029433,5.99235358406463,4.46338357962968,-1.68175894911657,5.87182898252223
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Portugal,PRT,1.10533140462346,2.26892496824318,3.60150300140501,2.75516559645695,2.50873322732326,-7.32385473017317,5.86569903512564
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Puerto Rico,PRI,-2.03094058265376,-2.7615759365758,-4.18051665634434,-2.45895528736601,-1.19044806763183,0.129709539541366,-6.06006416443722
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Qatar,QAT,..,..,-1.11695691119576,-0.599366274292507,0.408560203415959,-3.06005758103588,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Romania,ROU,2.47598061555108,2.50804716488828,8.09191161773217,5.53544537720848,4.3294454462969,-3.84259614594301,4.92910609228751
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Russian Federation,RUS,-1.20782736181803,0.294810773710026,1.87282396669981,2.93921719947031,1.44363974283588,-1.69632748194552,4.47904801938652
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Rwanda,RWA,9.26000071487663,5.06879312928076,3.51828902283093,8.11726260966088,9.73915004060385,-2.31945384176947,11.1974734677984
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Samoa,WSM,5.65799965188512,7.66367004019592,0.658381121075394,-1.03562104403628,3.70547791707416,-2.62175535188631,-5.41024735350526
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,San Marino,SMR,..,..,..,-0.189900942253473,2.59861294021223,-7.94668360010471,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Sao Tome and Principe,STP,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Saudi Arabia,SAU,4.11279770256093,1.38361660704149,-1.34167416384631,2.03418631915513,0.376701278373773,-3.45604970681522,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Senegal,SEN,5.62391119155615,6.2889627345761,7.18702981761268,6.465455077535,4.59727452238945,1.49981700098736,6.42828532748044
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Serbia,SRB,0.950134598004169,2.38540157579115,1.06742101571025,6.02831730971735,3.9603341187056,1.54319473741845,6.5980208316094
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Seychelles,SYC,5.13678365273546,4.00702299663457,4.6059153752074,4.66499247231505,4.30012324139257,-6.81865035217102,7.54458083799446
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Sierra Leone,SLE,-20.0480353326837,-4.14794699722052,13.867077392389,-2.04856506107205,12.5448508093201,-2.75964465583449,4.82830673359533
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Singapore,SGP,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Sint Maarten (Dutch part),SXM,0.850500264935022,1.22244650814025,-7.71062890443837,-6.46688437069484,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Slovak Republic,SVK,3.7426549973065,2.52290833611939,2.83589126255819,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Slovenia,SVN,-0.0327080465425666,3.76548956010609,5.61356029608913,4.79009517918674,3.40317094188427,-3.48643583728106,7.42468352168682
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Solomon Islands,SLB,0.917868031473731,4.24462732640463,4.20720211788887,3.43411304064603,2.02704501218261,0.00414296888638432,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Somalia,SOM,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,South Africa,ZAF,1.49878373943255,0.375938270425124,0.907591322011285,1.51265798061131,0.595298985705654,-5.57264520926475,4.60590184621306
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,South Sudan,SSD,-5.95919502833296,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Spain,ESP,4.19641635858856,3.31558084746288,2.76004751145665,2.39304249794114,2.0170971604186,-11.2641540199294,5.81407761135995
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Sri Lanka,LKA,..,4.90389192896711,6.50766917883028,2.23419599317847,-0.458335494204903,-3.38832859783419,3.77306730782878
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,St. Lucia,LCA,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,St. Martin (French part),MAF,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Sudan,SDN,1.54924433633464,3.68454392187405,-1.42254488583838,-4.39773138127694,-1.53722274438593,-4.10002542263476,-0.256700760994846
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Suriname,SUR,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Sweden,SWE,3.15226057359229,1.84686664259253,3.74371516611404,2.17553629774036,2.94731380950093,-1.64652616622153,4.460220225413
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Switzerland,CHE,2.7307376594361,0.390508148566781,0.424581136092968,0.131039903835429,1.56044849980046,-2.29920641598753,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Syrian Arab Republic,SYR,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Tajikistan,TJK,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Tanzania,TZA,5.88102787174407,6.47410972697435,6.73889838527084,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Thailand,THA,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Timor-Leste,TLS,-17.974059681691,-19.8781203821206,1.62738052431506,-0.452452731631254,16.3210786532519,6.65455391885665,-61.3389283574214
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Togo,TGO,8.09254053758725,3.03266125570245,3.6803225016762,5.1798373211094,5.49646658215191,1.66476494127213,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Tonga,TON,1.49289777200221,6.07364431632003,6.89108093725524,2.11059165944272,2.91492508630623,0.667344643002465,-5.42879337974537
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Trinidad and Tobago,TTO,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Tunisia,TUN,1.82516998588194,1.54462532599906,2.00381384687707,2.56463940544931,1.29889286342579,-9.33632757292811,4.40897064875185
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Turkiye,TUR,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Turkmenistan,TKM,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Tuvalu,TUV,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Uganda,UGA,5.62866032867315,4.92817857793402,2.51548260287744,1.05125067423484,3.34667247721366,1.127277812884,0.695952888633883
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Ukraine,UKR,-4.96975395219923,-0.590680099754266,2.83727509070823,2.98921925690688,3.48873890934465,-2.70327532250589,-2.12087131460734
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,United Arab Emirates,ARE,7.07795004745395,5.63224290784797,0.903166402897099,0.939322944255025,1.25679602326581,-5.51219096777722,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,United Kingdom,GBR,1.97656383678317,1.99577663006569,3.77081058782476,1.41198605413973,2.95899994634428,-12.9980583766661,9.52105833254011
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,United States,USA,2.58413217451461,1.70142728272751,2.50931983715206,2.85464500627937,2.18257607907289,-3.11994444064297,5.74397851990464
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Uruguay,URY,2.41980378379895,1.45199409089236,0.652845644919168,0.378468140613549,1.18877988769954,-6.70847257458773,0.827124794221021
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Uzbekistan,UZB,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Vanuatu,VUT,0.63526500606099,5.24523434133786,4.11883406724611,6.11985008050226,9.57544878983896,-3.96431235637844,0.281094798725974
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,"Venezuela, RB",VEN,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Vietnam,VNM,5.66112590233136,6.09418615249619,6.20835771445934,8.5091917678473,7.44254237867399,3.72390381638277,1.65179242693607
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,West Bank and Gaza,PSE,5.35510930932033,9.05277531318305,1.84093542244592,4.58275650266103,2.07523031731947,-12.6079902337144,9.65575890645552
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,"Yemen, Rep.",YEM,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Zambia,ZMB,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Zimbabwe,ZWE,0.393546119868262,0.380369390516464,5.22145653925182,15.3043442598962,-5.85318954596374,-8.40330853012489,8.19246559541276
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,
Last Updated: 12/22/2022,,,,,,,,,,
